[21:03:35] === START train_lenet5_mnist on GPU 2 ===
[loaders] mnist: train=54000  val=6000  test=10000
[lenet5/mnist] AMP enabled: True
[lenet5/mnist] ep 1/200  lr=0.001  train_loss=0.4543 train_acc=0.8709  val_loss=0.1613 val_acc=0.9527  (3.6s)
[lenet5/mnist] ep 192/200  lr=7.5e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1310 val_acc=0.9920  (2.8s)
[lenet5/mnist] ep 193/200  lr=6.667e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1315 val_acc=0.9920  (2.8s)
[lenet5/mnist] ep 194/200  lr=5.833e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1317 val_acc=0.9920  (2.7s)
[lenet5/mnist] ep 195/200  lr=5e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1322 val_acc=0.9920  (2.9s)
[lenet5/mnist] ep 196/200  lr=4.167e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1323 val_acc=0.9920  (2.8s)
[lenet5/mnist] ep 197/200  lr=3.333e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1326 val_acc=0.9920  (2.6s)
[lenet5/mnist] ep 198/200  lr=2.5e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1327 val_acc=0.9918  (2.7s)
[lenet5/mnist] ep 199/200  lr=1.667e-05  train_loss=0.0000 train_acc=1.0000  val_loss=0.1329 val_acc=0.9920  (2.6s)
[lenet5/mnist] ep 200/200  lr=8.333e-06  train_loss=0.0000 train_acc=1.0000  val_loss=0.1329 val_acc=0.9920  (2.7s)

=== DONE [lenet5/mnist] ===
  best val acc:  0.9925 at epoch 123
  test acc:      0.9911 (loss 0.1135)
  train acc:     1.0000
  total time:    9.2 min
  ckpt:          /home/misla2/thesis/python/mnist_corruptions/journal_edition/checkpoints/lenet5_mnist_best.pt
[21:13:00] === DONE  train_lenet5_mnist (GPU 2) ===
[14:16:15] === START train_lenet5_mnist on GPU 2 ===
[loaders] mnist: train=27000  val=3000  test=10000
[lenet5/mnist] AMP enabled: True
[lenet5/mnist] ep 1/200  lr=0.001  train_loss=0.6197 train_acc=0.8254  val_loss=0.1718 val_acc=0.9460  (2.2s)
[lenet5/mnist] ep 2/200  lr=0.001  train_loss=0.1515 train_acc=0.9580  val_loss=0.1196 val_acc=0.9613  (1.6s)
[lenet5/mnist] ep 3/200  lr=0.001  train_loss=0.1065 train_acc=0.9713  val_loss=0.0980 val_acc=0.9743  (1.4s)
[lenet5/mnist] ep 4/200  lr=0.001  train_loss=0.0879 train_acc=0.9762  val_loss=0.0641 val_acc=0.9820  (1.4s)
[lenet5/mnist] ep 5/200  lr=0.001  train_loss=0.0711 train_acc=0.9813  val_loss=0.0618 val_acc=0.9817  (1.5s)
[lenet5/mnist] ep 6/200  lr=0.001  train_loss=0.0599 train_acc=0.9843  val_loss=0.0557 val_acc=0.9850  (1.5s)
[lenet5/mnist] ep 7/200  lr=0.001  train_loss=0.0532 train_acc=0.9864  val_loss=0.0555 val_acc=0.9847  (1.5s)
[lenet5/mnist] ep 8/200  lr=0.001  train_loss=0.0475 train_acc=0.9880  val_loss=0.0470 val_acc=0.9870  (1.5s)
[lenet5/mnist] ep 9/200  lr=0.001  train_loss=0.0405 train_acc=0.9896  val_loss=0.0499 val_acc=0.9853  (1.5s)
[lenet5/mnist] ep 10/200  lr=0.001  train_loss=0.0386 train_acc=0.9903  val_loss=0.0533 val_acc=0.9850  (1.5s)
[lenet5/mnist] ep 11/200  lr=0.001  train_loss=0.0337 train_acc=0.9923  val_loss=0.0462 val_acc=0.9853  (1.5s)
[lenet5/mnist] ep 12/200  lr=0.001  train_loss=0.0274 train_acc=0.9940  val_loss=0.0513 val_acc=0.9870  (1.5s)
[lenet5/mnist] ep 13/200  lr=0.001  train_loss=0.0263 train_acc=0.9945  val_loss=0.0529 val_acc=0.9870  (1.5s)
[lenet5/mnist] ep 14/200  lr=0.001  train_loss=0.0207 train_acc=0.9956  val_loss=0.0495 val_acc=0.9867  (1.5s)
[lenet5/mnist] ep 15/200  lr=0.001  train_loss=0.0195 train_acc=0.9963  val_loss=0.0456 val_acc=0.9897  (1.6s)
[lenet5/mnist] ep 16/200  lr=0.001  train_loss=0.0188 train_acc=0.9957  val_loss=0.0476 val_acc=0.9890  (1.5s)
[lenet5/mnist] ep 17/200  lr=0.001  train_loss=0.0148 train_acc=0.9972  val_loss=0.0489 val_acc=0.9877  (1.5s)
[lenet5/mnist] ep 18/200  lr=0.001  train_loss=0.0134 train_acc=0.9976  val_loss=0.0476 val_acc=0.9890  (1.4s)
[lenet5/mnist] ep 19/200  lr=0.001  train_loss=0.0114 train_acc=0.9983  val_loss=0.0471 val_acc=0.9893  (1.5s)
[lenet5/mnist] ep 20/200  lr=0.001  train_loss=0.0098 train_acc=0.9988  val_loss=0.0580 val_acc=0.9873  (1.5s)
[lenet5/mnist] ep 21/200  lr=0.001  train_loss=0.0106 train_acc=0.9985  val_loss=0.0504 val_acc=0.9880  (1.5s)
[lenet5/mnist] ep 22/200  lr=0.001  train_loss=0.0110 train_acc=0.9986  val_loss=0.0473 val_acc=0.9893  (1.5s)
[lenet5/mnist] ep 23/200  lr=0.001  train_loss=0.0098 train_acc=0.9988  val_loss=0.0612 val_acc=0.9840  (1.6s)
[lenet5/mnist] ep 24/200  lr=0.001  train_loss=0.0148 train_acc=0.9981  val_loss=0.0503 val_acc=0.9913  (1.6s)
[lenet5/mnist] ep 25/200  lr=0.001  train_loss=0.0064 train_acc=0.9992  val_loss=0.0501 val_acc=0.9883  (1.5s)
[lenet5/mnist] ep 26/200  lr=0.001  train_loss=0.0078 train_acc=0.9992  val_loss=0.0594 val_acc=0.9877  (1.5s)
[lenet5/mnist] ep 27/200  lr=0.001  train_loss=0.0068 train_acc=0.9994  val_loss=0.0758 val_acc=0.9847  (1.5s)
[lenet5/mnist] ep 28/200  lr=0.001  train_loss=0.0093 train_acc=0.9989  val_loss=0.0608 val_acc=0.9873  (1.6s)
[lenet5/mnist] ep 29/200  lr=0.001  train_loss=0.0070 train_acc=0.9993  val_loss=0.0609 val_acc=0.9887  (1.5s)
[lenet5/mnist] ep 30/200  lr=0.001  train_loss=0.0047 train_acc=0.9997  val_loss=0.0568 val_acc=0.9890  (1.5s)
[lenet5/mnist] ep 31/200  lr=0.001  train_loss=0.0026 train_acc=0.9997  val_loss=0.0496 val_acc=0.9917  (1.4s)
[lenet5/mnist] ep 32/200  lr=0.001  train_loss=0.0013 train_acc=1.0000  val_loss=0.0557 val_acc=0.9907  (1.4s)
[lenet5/mnist] ep 33/200  lr=0.001  train_loss=0.0059 train_acc=0.9994  val_loss=0.0567 val_acc=0.9903  (1.4s)
[lenet5/mnist] ep 34/200  lr=0.001  train_loss=0.0094 train_acc=0.9993  val_loss=0.0628 val_acc=0.9877  (1.4s)
[lenet5/mnist] ep 35/200  lr=0.001  train_loss=0.0100 train_acc=0.9991  val_loss=0.0707 val_acc=0.9883  (1.4s)
[lenet5/mnist] ep 36/200  lr=0.001  train_loss=0.0105 train_acc=0.9990  val_loss=0.0595 val_acc=0.9873  (1.5s)
[lenet5/mnist] ep 37/200  lr=0.001  train_loss=0.0073 train_acc=0.9994  val_loss=0.0560 val_acc=0.9893  (1.5s)
[lenet5/mnist] ep 38/200  lr=0.001  train_loss=0.0019 train_acc=0.9999  val_loss=0.0605 val_acc=0.9903  (1.4s)
[lenet5/mnist] ep 39/200  lr=0.001  train_loss=0.0016 train_acc=0.9998  val_loss=0.0535 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 40/200  lr=0.001  train_loss=0.0007 train_acc=0.9999  val_loss=0.0573 val_acc=0.9900  (1.4s)
[lenet5/mnist] ep 41/200  lr=0.001  train_loss=0.0001 train_acc=1.0000  val_loss=0.0567 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 42/200  lr=0.001  train_loss=0.0001 train_acc=1.0000  val_loss=0.0572 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 43/200  lr=0.001  train_loss=0.0001 train_acc=1.0000  val_loss=0.0581 val_acc=0.9907  (1.4s)
[lenet5/mnist] ep 44/200  lr=0.001  train_loss=0.0001 train_acc=1.0000  val_loss=0.0600 val_acc=0.9907  (1.6s)
[lenet5/mnist] ep 45/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0612 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 46/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0616 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 47/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0625 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 48/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0638 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 49/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0643 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 50/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0651 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 51/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0661 val_acc=0.9907  (1.6s)
[lenet5/mnist] ep 52/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0663 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 53/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0667 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 54/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0680 val_acc=0.9910  (1.5s)
[lenet5/mnist] ep 55/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0687 val_acc=0.9913  (1.5s)
[lenet5/mnist] ep 56/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0690 val_acc=0.9910  (1.6s)
[lenet5/mnist] ep 57/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0699 val_acc=0.9913  (1.4s)
[lenet5/mnist] ep 58/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0700 val_acc=0.9913  (1.5s)
[lenet5/mnist] ep 59/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0706 val_acc=0.9913  (1.4s)
[lenet5/mnist] ep 60/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0716 val_acc=0.9913  (1.5s)
[lenet5/mnist] ep 61/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0718 val_acc=0.9913  (1.4s)
[lenet5/mnist] ep 62/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0725 val_acc=0.9913  (1.4s)
[lenet5/mnist] ep 63/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0731 val_acc=0.9913  (1.4s)
[lenet5/mnist] ep 64/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0740 val_acc=0.9913  (1.4s)
[lenet5/mnist] ep 65/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0742 val_acc=0.9913  (1.4s)
[lenet5/mnist] ep 66/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0750 val_acc=0.9910  (1.5s)
[lenet5/mnist] ep 67/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0757 val_acc=0.9910  (1.4s)
[lenet5/mnist] ep 68/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0760 val_acc=0.9913  (1.4s)
[lenet5/mnist] ep 69/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0774 val_acc=0.9913  (1.6s)
[lenet5/mnist] ep 70/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0777 val_acc=0.9917  (1.6s)
[lenet5/mnist] ep 71/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0792 val_acc=0.9910  (1.5s)
[lenet5/mnist] ep 72/200  lr=0.001  train_loss=0.0000 train_acc=1.0000  val_loss=0.0804 val_acc=0.9910  (1.5s)
[lenet5/mnist] ep 73/200  lr=0.001  train_loss=0.0417 train_acc=0.9936  val_loss=0.0508 val_acc=0.9880  (1.4s)
[lenet5/mnist] ep 74/200  lr=0.001  train_loss=0.0112 train_acc=0.9983  val_loss=0.0557 val_acc=0.9873  (1.5s)
[lenet5/mnist] ep 75/200  lr=0.001  train_loss=0.0041 train_acc=0.9995  val_loss=0.0552 val_acc=0.9897  (1.4s)
[lenet5/mnist] ep 76/200  lr=0.001  train_loss=0.0014 train_acc=0.9999  val_loss=0.0576 val_acc=0.9897  (1.5s)
[lenet5/mnist] ep 77/200  lr=0.001  train_loss=0.0004 train_acc=1.0000  val_loss=0.0641 val_acc=0.9897  (1.6s)
[lenet5/mnist] ep 78/200  lr=0.001  train_loss=0.0008 train_acc=1.0000  val_loss=0.0640 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 79/200  lr=0.001  train_loss=0.0007 train_acc=1.0000  val_loss=0.0649 val_acc=0.9897  (1.5s)
[lenet5/mnist] ep 80/200  lr=0.001  train_loss=0.0002 train_acc=1.0000  val_loss=0.0667 val_acc=0.9893  (1.6s)
[lenet5/mnist] ep 81/200  lr=0.001  train_loss=0.0001 train_acc=1.0000  val_loss=0.0676 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 82/200  lr=0.0009917  train_loss=0.0000 train_acc=1.0000  val_loss=0.0689 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 83/200  lr=0.0009833  train_loss=0.0000 train_acc=1.0000  val_loss=0.0699 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 84/200  lr=0.000975  train_loss=0.0000 train_acc=1.0000  val_loss=0.0709 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 85/200  lr=0.0009667  train_loss=0.0000 train_acc=1.0000  val_loss=0.0715 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 86/200  lr=0.0009583  train_loss=0.0000 train_acc=1.0000  val_loss=0.0725 val_acc=0.9903  (1.4s)
[lenet5/mnist] ep 87/200  lr=0.00095  train_loss=0.0000 train_acc=1.0000  val_loss=0.0733 val_acc=0.9900  (1.6s)
[lenet5/mnist] ep 88/200  lr=0.0009417  train_loss=0.0000 train_acc=1.0000  val_loss=0.0740 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 89/200  lr=0.0009333  train_loss=0.0000 train_acc=1.0000  val_loss=0.0748 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 90/200  lr=0.000925  train_loss=0.0000 train_acc=1.0000  val_loss=0.0756 val_acc=0.9900  (1.6s)
[lenet5/mnist] ep 91/200  lr=0.0009167  train_loss=0.0000 train_acc=1.0000  val_loss=0.0763 val_acc=0.9900  (1.6s)
[lenet5/mnist] ep 92/200  lr=0.0009083  train_loss=0.0000 train_acc=1.0000  val_loss=0.0769 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 93/200  lr=0.0009  train_loss=0.0000 train_acc=1.0000  val_loss=0.0781 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 94/200  lr=0.0008917  train_loss=0.0000 train_acc=1.0000  val_loss=0.0787 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 95/200  lr=0.0008833  train_loss=0.0000 train_acc=1.0000  val_loss=0.0795 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 96/200  lr=0.000875  train_loss=0.0000 train_acc=1.0000  val_loss=0.0802 val_acc=0.9900  (1.4s)
[lenet5/mnist] ep 97/200  lr=0.0008667  train_loss=0.0000 train_acc=1.0000  val_loss=0.0808 val_acc=0.9900  (1.4s)
[lenet5/mnist] ep 98/200  lr=0.0008583  train_loss=0.0000 train_acc=1.0000  val_loss=0.0812 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 99/200  lr=0.00085  train_loss=0.0000 train_acc=1.0000  val_loss=0.0819 val_acc=0.9900  (1.7s)
[lenet5/mnist] ep 100/200  lr=0.0008417  train_loss=0.0000 train_acc=1.0000  val_loss=0.0825 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 101/200  lr=0.0008333  train_loss=0.0000 train_acc=1.0000  val_loss=0.0833 val_acc=0.9900  (1.6s)
[lenet5/mnist] ep 102/200  lr=0.000825  train_loss=0.0000 train_acc=1.0000  val_loss=0.0839 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 103/200  lr=0.0008167  train_loss=0.0000 train_acc=1.0000  val_loss=0.0843 val_acc=0.9900  (1.4s)
[lenet5/mnist] ep 104/200  lr=0.0008083  train_loss=0.0000 train_acc=1.0000  val_loss=0.0848 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 105/200  lr=0.0008  train_loss=0.0000 train_acc=1.0000  val_loss=0.0859 val_acc=0.9903  (1.4s)
[lenet5/mnist] ep 106/200  lr=0.0007917  train_loss=0.0000 train_acc=1.0000  val_loss=0.0863 val_acc=0.9900  (1.5s)
[lenet5/mnist] ep 107/200  lr=0.0007833  train_loss=0.0000 train_acc=1.0000  val_loss=0.0866 val_acc=0.9903  (1.4s)
[lenet5/mnist] ep 108/200  lr=0.000775  train_loss=0.0000 train_acc=1.0000  val_loss=0.0876 val_acc=0.9900  (1.4s)
[lenet5/mnist] ep 109/200  lr=0.0007667  train_loss=0.0000 train_acc=1.0000  val_loss=0.0878 val_acc=0.9903  (1.6s)
[lenet5/mnist] ep 110/200  lr=0.0007583  train_loss=0.0000 train_acc=1.0000  val_loss=0.0888 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 111/200  lr=0.00075  train_loss=0.0000 train_acc=1.0000  val_loss=0.0892 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 112/200  lr=0.0007417  train_loss=0.0000 train_acc=1.0000  val_loss=0.0900 val_acc=0.9907  (1.4s)
[lenet5/mnist] ep 113/200  lr=0.0007333  train_loss=0.0000 train_acc=1.0000  val_loss=0.0908 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 114/200  lr=0.000725  train_loss=0.0000 train_acc=1.0000  val_loss=0.0909 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 115/200  lr=0.0007167  train_loss=0.0000 train_acc=1.0000  val_loss=0.0918 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 116/200  lr=0.0007083  train_loss=0.0000 train_acc=1.0000  val_loss=0.0928 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 117/200  lr=0.0007  train_loss=0.0000 train_acc=1.0000  val_loss=0.0933 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 118/200  lr=0.0006917  train_loss=0.0000 train_acc=1.0000  val_loss=0.0942 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 119/200  lr=0.0006833  train_loss=0.0000 train_acc=1.0000  val_loss=0.0941 val_acc=0.9903  (1.5s)
[lenet5/mnist] ep 120/200  lr=0.000675  train_loss=0.0000 train_acc=1.0000  val_loss=0.0949 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 121/200  lr=0.0006667  train_loss=0.0000 train_acc=1.0000  val_loss=0.0953 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 122/200  lr=0.0006583  train_loss=0.0000 train_acc=1.0000  val_loss=0.0957 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 123/200  lr=0.00065  train_loss=0.0000 train_acc=1.0000  val_loss=0.0967 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 124/200  lr=0.0006417  train_loss=0.0000 train_acc=1.0000  val_loss=0.0973 val_acc=0.9903  (1.4s)
[lenet5/mnist] ep 125/200  lr=0.0006333  train_loss=0.0000 train_acc=1.0000  val_loss=0.0976 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 126/200  lr=0.000625  train_loss=0.0000 train_acc=1.0000  val_loss=0.0986 val_acc=0.9907  (1.5s)
[lenet5/mnist] ep 127/200  lr=0.0006167  train_loss=0.0000 train_acc=1.0000  val_loss=0.0994 val_acc=0.9907  (1.4s)
[lenet5/mnist] ep 128/200  lr=0.0006083  train_loss=0.0000 train_acc=1.0000  val_loss=0.1001 val_acc=0.9903  (1.4s)
[lenet5/mnist] ep 129/200  lr=0.0006  train_loss=0.0000 train_acc=1.0000  val_loss=0.1002 val_acc=0.9907  (1.4s)
[lenet5/mnist] ep 130/200  lr=0.0005917  train_loss=0.0000 train_acc=1.0000  val_loss=0.1008 val_acc=0.9907  (1.6s)
[lenet5/mnist] ep 131/200  lr=0.0005833  train_loss=0.0000 train_acc=1.0000  val_loss=0.1017 val_acc=0.9907  (1.7s)
[lenet5/mnist] ep 132/200  lr=0.000575  train_loss=0.0000 train_acc=1.0000  val_loss=0.1018 val_acc=0.9907  (1.6s)
[lenet5/mnist] ep 133/200  lr=0.0005667  train_loss=0.0000 train_acc=1.0000  val_loss=0.1027 val_acc=0.9907  (1.6s)
[lenet5/mnist] ep 134/200  lr=0.0005583  train_loss=0.0000 train_acc=1.0000  val_loss=0.1032 val_acc=0.9907  (2.0s)
[lenet5/mnist] ep 135/200  lr=0.00055  train_loss=0.0000 train_acc=1.0000  val_loss=0.1035 val_acc=0.9907  (2.3s)
[lenet5/mnist] ep 136/200  lr=0.0005417  train_loss=0.0000 train_acc=1.0000  val_loss=0.1044 val_acc=0.9907  (2.5s)
[lenet5/mnist] ep 137/200  lr=0.0005333  train_loss=0.0000 train_acc=1.0000  val_loss=0.1050 val_acc=0.9907  (2.5s)
[lenet5/mnist] ep 138/200  lr=0.000525  train_loss=0.0000 train_acc=1.0000  val_loss=0.1056 val_acc=0.9907  (2.6s)
[lenet5/mnist] ep 139/200  lr=0.0005167  train_loss=0.0000 train_acc=1.0000  val_loss=0.1063 val_acc=0.9907  (2.5s)
[lenet5/mnist] ep 140/200  lr=0.0005083  train_loss=0.0000 train_acc=1.0000  val_loss=0.1070 val_acc=0.9907  (2.6s)
[lenet5/mnist] ep 141/200  lr=0.0005  train_loss=0.0000 train_acc=1.0000  val_loss=0.1077 val_acc=0.9907  (2.6s)
[lenet5/mnist] ep 142/200  lr=0.0004917  train_loss=0.0000 train_acc=1.0000  val_loss=0.1085 val_acc=0.9910  (2.5s)
[lenet5/mnist] ep 143/200  lr=0.0004833  train_loss=0.0000 train_acc=1.0000  val_loss=0.1087 val_acc=0.9913  (2.5s)
[lenet5/mnist] ep 144/200  lr=0.000475  train_loss=0.0000 train_acc=1.0000  val_loss=0.1094 val_acc=0.9913  (2.6s)
[lenet5/mnist] ep 145/200  lr=0.0004667  train_loss=0.0000 train_acc=1.0000  val_loss=0.1098 val_acc=0.9907  (2.7s)
[lenet5/mnist] ep 146/200  lr=0.0004583  train_loss=0.0000 train_acc=1.0000  val_loss=0.1102 val_acc=0.9910  (2.6s)
[lenet5/mnist] ep 147/200  lr=0.00045  train_loss=0.0000 train_acc=1.0000  val_loss=0.1106 val_acc=0.9913  (2.4s)
[lenet5/mnist] ep 148/200  lr=0.0004417  train_loss=0.0000 train_acc=1.0000  val_loss=0.1113 val_acc=0.9913  (2.4s)
[lenet5/mnist] ep 149/200  lr=0.0004333  train_loss=0.0000 train_acc=1.0000  val_loss=0.1118 val_acc=0.9913  (2.7s)
[lenet5/mnist] ep 150/200  lr=0.000425  train_loss=0.0000 train_acc=1.0000  val_loss=0.1123 val_acc=0.9913  (2.5s)
[lenet5/mnist] ep 151/200  lr=0.0004167  train_loss=0.0000 train_acc=1.0000  val_loss=0.1131 val_acc=0.9917  (2.4s)
[lenet5/mnist] ep 152/200  lr=0.0004083  train_loss=0.0000 train_acc=1.0000  val_loss=0.1136 val_acc=0.9913  (2.5s)
[lenet5/mnist] ep 153/200  lr=0.0004  train_loss=0.0000 train_acc=1.0000  val_loss=0.1144 val_acc=0.9917  (2.7s)
[lenet5/mnist] ep 154/200  lr=0.0003917  train_loss=0.0000 train_acc=1.0000  val_loss=0.1154 val_acc=0.9913  (2.8s)
[lenet5/mnist] ep 155/200  lr=0.0003833  train_loss=0.0000 train_acc=1.0000  val_loss=0.1153 val_acc=0.9917  (2.8s)
[lenet5/mnist] ep 156/200  lr=0.000375  train_loss=0.0000 train_acc=1.0000  val_loss=0.1159 val_acc=0.9913  (2.6s)
[lenet5/mnist] ep 157/200  lr=0.0003667  train_loss=0.0000 train_acc=1.0000  val_loss=0.1164 val_acc=0.9913  (2.9s)
[lenet5/mnist] ep 158/200  lr=0.0003583  train_loss=0.0000 train_acc=1.0000  val_loss=0.1170 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 159/200  lr=0.00035  train_loss=0.0000 train_acc=1.0000  val_loss=0.1176 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 160/200  lr=0.0003417  train_loss=0.0000 train_acc=1.0000  val_loss=0.1181 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 161/200  lr=0.0003333  train_loss=0.0000 train_acc=1.0000  val_loss=0.1188 val_acc=0.9913  (2.5s)
[lenet5/mnist] ep 162/200  lr=0.000325  train_loss=0.0000 train_acc=1.0000  val_loss=0.1189 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 163/200  lr=0.0003167  train_loss=0.0000 train_acc=1.0000  val_loss=0.1196 val_acc=0.9913  (2.7s)
[lenet5/mnist] ep 164/200  lr=0.0003083  train_loss=0.0000 train_acc=1.0000  val_loss=0.1204 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 165/200  lr=0.0003  train_loss=0.0000 train_acc=1.0000  val_loss=0.1203 val_acc=0.9913  (2.7s)
[lenet5/mnist] ep 166/200  lr=0.0002917  train_loss=0.0000 train_acc=1.0000  val_loss=0.1211 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 167/200  lr=0.0002833  train_loss=0.0000 train_acc=1.0000  val_loss=0.1217 val_acc=0.9917  (2.4s)
[lenet5/mnist] ep 168/200  lr=0.000275  train_loss=0.0000 train_acc=1.0000  val_loss=0.1225 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 169/200  lr=0.0002667  train_loss=0.0000 train_acc=1.0000  val_loss=0.1225 val_acc=0.9917  (2.7s)
[lenet5/mnist] ep 170/200  lr=0.0002583  train_loss=0.0000 train_acc=1.0000  val_loss=0.1226 val_acc=0.9913  (2.5s)
[lenet5/mnist] ep 171/200  lr=0.00025  train_loss=0.0000 train_acc=1.0000  val_loss=0.1234 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 172/200  lr=0.0002417  train_loss=0.0000 train_acc=1.0000  val_loss=0.1235 val_acc=0.9917  (2.5s)
[lenet5/mnist] ep 173/200  lr=0.0002333  train_loss=0.0000 train_acc=1.0000  val_loss=0.1244 val_acc=0.9913  (2.7s)
[lenet5/mnist] ep 174/200  lr=0.000225  train_loss=0.0000 train_acc=1.0000  val_loss=0.1247 val_acc=0.9913  (2.6s)
[lenet5/mnist] ep 175/200  lr=0.0002167  train_loss=0.0000 train_acc=1.0000  val_loss=0.1247 val_acc=0.9917  (2.7s)
[lenet5/mnist] ep 176/200  lr=0.0002083  train_loss=0.0000 train_acc=1.0000  val_loss=0.1255 val_acc=0.9917  (2.7s)
[lenet5/mnist] ep 177/200  lr=0.0002  train_loss=0.0000 train_acc=1.0000  val_loss=0.1258 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 178/200  lr=0.0001917  train_loss=0.0000 train_acc=1.0000  val_loss=0.1256 val_acc=0.9917  (2.6s)
[lenet5/mnist] ep 179/200  lr=0.0001833  train_loss=0.0000 train_acc=1.0000  val_loss=0.1263 val_acc=0.9917  (2.5s)
[lenet5/mnist] ep 180/200  lr=0.000175  train_loss=0.0000 train_acc=1.0000  val_loss=0.1266 val_acc=0.9917  (2.7s)
